AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class,Timestamp,Classe
0.07136154,0.29595637,0.14425755,-0.018936822,0.022831088,-0.036193766,AGGRESSIVE,818945,1
0.4757583,-0.087142825,0.18193054,-0.03970624,0.021609358,-0.001985312,AGGRESSIVE,818946,1
0.69397044,-0.36016142,0.39312267,-0.0030543262,-0.004046982,0.0035124752,AGGRESSIVE,818946,1
-0.3389696,-0.19042885,0.12000656,0.06414085,0.01366811,0.008399397,AGGRESSIVE,818947,1
-0.7697774,0.018310905,-0.10904884,-0.019547688,0.013057245,0.030390546,AGGRESSIVE,818947,1
-0.13248551,0.00749892,-0.5088415,0.004886922,0.015500706,0.021227567,AGGRESSIVE,818948,1
-0.121494055,0.97876084,-0.64531994,-0.0061086523,0.0026725354,0.01817324,AGGRESSIVE,818949,1
0.1619637,-0.42168716,0.7636738,-0.02565634,0.012446379,0.031612277,AGGRESSIVE,818949,1
-0.2985927,-0.20289266,0.18541336,-0.0067195175,0.022831088,0.055436023,AGGRESSIVE,818950,1
0.26385355,1.0475075,-1.2421827,-0.01038471,0.0020616702,0.012064588,AGGRESSIVE,818950,1
-0.18363321,0.56479466,0.11718845,-0.017104227,-0.021762075,0.011453724,AGGRESSIVE,818951,1
0.976215,0.17441356,0.6118784,-0.00061086525,-0.011377365,-0.0032070426,AGGRESSIVE,818951,1
0.06310606,-0.35474473,0.16901398,-0.010995574,0.013057245,-0.00076358154,AGGRESSIVE,818952,1
0.7406641,0.37146646,0.6689844,0.008552114,-0.029703323,-0.0025961774,AGGRESSIVE,818952,1
0.45681942,0.08794737,-0.11210728,-0.0030543262,0.03443753,-0.00076358154,AGGRESSIVE,818953,1
0.5394548,-0.11338341,0.5558491,-0.009773844,-0.021762075,0.00045814895,AGGRESSIVE,818953,1
0.078572154,-0.10179007,0.44670486,-0.0,0.017944166,0.01450805,AGGRESSIVE,818954,1
0.012563586,0.13923752,0.19380856,0.020158553,-0.0046578473,0.06154467,AGGRESSIVE,818954,1
0.5173269,0.78517073,0.7356615,0.0036651916,-0.00038179077,0.12812899,AGGRESSIVE,818955,1
0.17355144,-0.4140643,1.1663599,0.028099801,-0.02603813,0.13607024,AGGRESSIVE,818956,1
0.058745444,-0.03410983,-0.20303154,0.04886922,-0.028481591,0.12996158,AGGRESSIVE,818956,1
-0.17477626,-0.21894467,-0.83653736,0.0067195175,-0.04192063,0.111635625,AGGRESSIVE,818957,1
0.14694023,0.13400173,0.80677795,0.15760323,0.2140319,0.18677205,AGGRESSIVE,818957,1
1.9521787,-2.9816866,2.0186596,0.19058995,0.41500658,0.010231993,AGGRESSIVE,818958,1
1.0315782,1.8825753,1.3218498,0.013439035,0.10529789,0.043829583,AGGRESSIVE,818958,1
0.1700803,-0.14438453,0.080685616,-0.022602014,-0.005879578,0.0071776668,AGGRESSIVE,818959,1
-0.8629459,-0.8557696,1.2502985,-0.058643065,0.020387627,0.034055736,AGGRESSIVE,818959,1
-1.0720084,-0.48935017,-0.6920185,-0.007330383,-0.021762075,0.034055736,AGGRESSIVE,818960,1
-0.5453603,0.18243611,1.0835781,-0.023823744,-0.020540344,0.039553523,AGGRESSIVE,818960,1
1.4842383,-0.056272328,1.9137402,-0.02076942,-0.16165021,0.04505131,AGGRESSIVE,818961,1
-0.22956502,-0.44724312,-0.26157188,-0.015882496,-0.030925052,0.031612277,AGGRESSIVE,818961,1
-0.43674183,-0.16641623,0.68302727,0.034208454,0.02649628,0.01572978,AGGRESSIVE,818962,1
0.14355183,1.39119,-0.4286232,0.032375857,0.033826664,0.0022907446,AGGRESSIVE,818963,1
0.62044287,0.18831033,-0.56846905,-0.018325957,0.020998493,0.013897184,AGGRESSIVE,818963,1
-0.2853893,-0.17019475,0.24317455,0.04520403,-0.085292056,-0.019700404,AGGRESSIVE,818964,1
-0.7017499,-0.624388,-0.76911354,0.044593163,0.1895973,0.011453724,AGGRESSIVE,818964,1
0.9910469,-0.8525612,0.68788815,0.004886922,0.045433104,0.020005837,AGGRESSIVE,818965,1
-0.05385995,-0.7801539,0.10535431,0.03848451,0.012446379,0.0053450707,AGGRESSIVE,818965,1
-0.48959172,0.20456597,0.0057735443,0.08368854,0.34292448,0.039553523,AGGRESSIVE,818966,1
-0.8123882,1.0566648,-0.76250553,0.059864793,-0.08407033,0.04444045,AGGRESSIVE,818966,1
-1.2224029,0.005064808,1.1553516,0.07391469,0.044211373,0.06887506,AGGRESSIVE,818967,1
-1.4801195,-0.58561325,-1.8792753,-0.05009095,-0.12072224,0.07009678,AGGRESSIVE,818967,1
-2.0269077,-1.6317173,-0.24301624,-0.040927973,0.057039544,0.05665775,AGGRESSIVE,818968,1
-1.039784,-2.8241036,-0.61830235,0.050701816,0.03504839,0.0364992,AGGRESSIVE,818969,1
1.0572593,-0.29291117,1.2690954,0.0061086523,-0.07124216,0.005955936,AGGRESSIVE,818969,1
0.49398613,0.43986762,0.27573395,0.023823744,0.020998493,0.015118915,AGGRESSIVE,818970,1
-0.84938484,-0.539847,-0.22183704,0.012217305,0.014278975,0.08109236,AGGRESSIVE,818970,1
-0.40280306,-0.2102632,-0.15731716,0.0580322,0.06375906,0.18982637,AGGRESSIVE,818971,1
-1.3313351,-0.28705412,0.38027096,0.07086037,-0.041309763,0.17516561,AGGRESSIVE,818971,1
0.11231473,-0.2612759,-0.27245712,0.04886922,-0.06085745,0.17577648,AGGRESSIVE,818972,1
0.16910136,-1.0090933,-0.20718479,0.022602014,-0.044974953,0.1647809,AGGRESSIVE,818972,1
0.02441883,-0.25096774,-0.032253265,-0.0012217305,-0.048640147,0.062155537,AGGRESSIVE,818973,1
0.9903791,-1.1994785,-0.49906063,0.018936822,0.23846652,0.022449298,AGGRESSIVE,818973,1
0.96638954,-0.5313511,-0.23504448,-0.023823744,0.013057245,-0.008093964,AGGRESSIVE,818974,1
1.6635046,-3.2514997,-1.3943243,0.043982297,0.17249307,-0.0038179078,AGGRESSIVE,818974,1
-0.020573974,-0.24634004,0.042918205,0.012217305,0.008781188,0.07192938,AGGRESSIVE,818975,1
1.0482498,0.33195382,-0.6767492,0.01038471,-0.08407033,0.03894266,AGGRESSIVE,818976,1
3.5333176,0.56834763,0.15670967,0.028710667,0.10590876,-0.052687127,AGGRESSIVE,818976,1
1.4037586,0.28415456,0.83772564,0.07880162,0.123623855,-0.05207626,AGGRESSIVE,818977,1
2.3728786,0.57135105,-0.024133682,0.13805555,-0.21479549,-0.037415497,AGGRESSIVE,818977,1
2.4279275,0.042193413,-1.2560091,0.028710667,-0.18975002,-0.08445212,AGGRESSIVE,818978,1
0.9131018,0.23308593,-0.35344124,0.05497787,-0.061468314,0.021227567,AGGRESSIVE,818978,1
-0.2513622,-0.46324402,1.4690399,-0.06047566,-0.03214678,0.037110064,AGGRESSIVE,818979,1
0.9116926,2.0535505,1.0482016,0.004886922,-0.13477215,0.05971208,AGGRESSIVE,818979,1
0.83006525,1.4769192,-0.11259937,-0.020158553,0.06009387,0.0071776668,AGGRESSIVE,818980,1
-0.22786403,1.0347781,2.3271666,-0.05009095,-0.016875152,0.01817324,AGGRESSIVE,818980,1
0.10380995,0.48592928,0.27172852,-0.06963864,-0.032757647,0.020005837,AGGRESSIVE,818981,1
-0.68381107,1.2107053,-0.7016945,0.048258353,0.16088663,0.0096211275,AGGRESSIVE,818981,1
0.42324996,0.03720942,-0.35112,0.014049901,0.006337727,0.01572978,AGGRESSIVE,818982,1
-0.26360226,-1.6975005,-0.4239235,-0.005497787,0.037491854,0.016340645,AGGRESSIVE,818983,1
0.94606876,-1.0427777,-0.7679539,-0.047036625,-0.035811976,0.0041233404,AGGRESSIVE,818983,1
-0.18351388,-1.9361479,-1.6836653,0.023823744,-0.04192063,-0.017256944,AGGRESSIVE,818984,1
-0.8393153,-0.37363392,0.16396618,-0.018325957,0.13034338,0.0010690142,AGGRESSIVE,818984,1
0.93189335,-0.23534518,0.8176584,-0.0,0.037491854,0.015118915,AGGRESSIVE,818985,1
-0.4238448,0.3713829,-1.1281548,0.02321288,-0.047418416,0.005955936,AGGRESSIVE,818985,1
0.554111,-0.27458924,0.6832657,-0.015271631,0.006337727,-0.027641652,AGGRESSIVE,818986,1
0.51920795,-1.2295983,1.1400785,-0.016493361,0.041157044,-0.05207626,AGGRESSIVE,818986,1
-0.76183677,-0.9372469,-1.2165794,0.053145275,0.027718011,-0.0062613687,AGGRESSIVE,818987,1
-0.26214957,-0.2102976,-0.40655518,0.03970624,-0.0388663,-0.0355829,AGGRESSIVE,818987,1
0.1708312,0.141442,0.6636152,0.014660766,0.02405282,-0.02275473,AGGRESSIVE,818988,1
-0.76246345,-1.0539246,-0.07795048,-0.008552114,0.049098294,0.008399397,AGGRESSIVE,818988,1
-0.19671917,0.021021426,0.049783707,-0.004886922,-0.056581393,-0.029474247,AGGRESSIVE,818989,1
-0.8951907,-1.4657695,1.2969189,0.106901415,0.016111571,-0.0777326,AGGRESSIVE,818990,1
-0.2779882,-1.5940562,0.5332804,-0.017715093,0.060704734,-0.05207626,AGGRESSIVE,818990,1
-0.7790127,-0.6299118,-0.18198204,0.0061086523,0.022220224,0.043218717,AGGRESSIVE,818991,1
-1.5744271,-0.59718823,-1.190321,-0.016493361,-0.10239629,0.10308351,AGGRESSIVE,818991,1
-1.450267,0.22013795,2.8125906,-0.047647487,-0.104228884,0.123242065,AGGRESSIVE,818992,1
-0.32125974,-0.7453157,2.1730633,-0.059864793,-0.14760031,0.05665775,AGGRESSIVE,818992,1
1.3916359,0.3532653,-1.2460766,-0.06414085,-0.09323331,-0.06490443,AGGRESSIVE,818993,1
1.0146766,-0.33296943,-2.3505502,-0.045814894,-0.025427265,-0.07284568,AGGRESSIVE,818993,1
0.21977329,-0.7528477,-1.762958,0.032375857,0.057650406,-0.085673854,AGGRESSIVE,818994,1
-1.1238433,-0.15481888,0.72077656,0.058643065,-0.1653154,-0.12293663,AGGRESSIVE,818994,1
1.0330117,-1.8874344,-1.7188368,-0.057421334,0.45898888,-0.039858956,AGGRESSIVE,818995,1
2.405455,0.4435111,-1.357029,-0.08307768,0.091248,0.012675454,AGGRESSIVE,818996,1
-1.6940821,-0.43237686,-0.12851906,-0.059253927,-0.035811976,-0.001985312,AGGRESSIVE,818996,1
0.7214632,-0.28116286,0.5593605,0.04886922,-0.099952824,-0.031306844,AGGRESSIVE,818997,1
0.21742582,-0.35237408,-0.50524807,-0.06352998,-0.022983804,-0.038026363,AGGRESSIVE,818997,1
-0.053925037,0.6185436,3.025981,0.008552114,0.3600287,-0.0777326,AGGRESSIVE,818998,1
-0.07155275,-0.3631128,-0.22459507,-0.016493361,0.033826664,-0.08811731,AGGRESSIVE,818998,1
-0.6060456,-1.3218378,2.9759388,-0.05375614,-0.17692184,-0.07223482,AGGRESSIVE,818999,1
1.0228584,0.14753759,-0.25420856,-0.019547688,0.14805846,-0.09483683,AGGRESSIVE,818999,1
-0.7787572,0.2496357,1.6427069,-0.04520403,-0.10789407,-0.007483099,AGGRESSIVE,819000,1
-0.2908697,-1.9010257,0.34481525,-0.1685988,-0.2868776,-0.06307184,AGGRESSIVE,819000,1
-1.2232757,-1.8400444,-1.3135338,-0.03604105,-0.008933905,0.04138612,AGGRESSIVE,819001,1
-1.6413047,-0.9089011,0.6358805,-0.030543262,-0.02115121,0.03894266,AGGRESSIVE,819001,1
-0.08093381,-0.5902848,0.26229095,0.035430185,0.0051159966,0.011453724,AGGRESSIVE,819002,1
-0.42395997,0.30856013,0.56691456,0.00061086525,-0.014431692,0.010842858,AGGRESSIVE,819003,1
0.06728649,-0.68649,0.174469,0.015882496,0.05642868,0.007788532,AGGRESSIVE,819003,1
0.5211928,0.8274815,1.9646463,0.02565634,-0.026648996,-0.004428773,AGGRESSIVE,819004,1
-0.38405144,1.387459,1.4735928,-0.0018325958,0.010002919,-0.001985312,AGGRESSIVE,819004,1
1.5800602,1.5329783,0.11480045,0.020158553,0.10529789,-0.0154243475,AGGRESSIVE,819005,1
-0.81782854,0.77017903,1.2974119,-0.0067195175,-0.030925052,0.04505131,AGGRESSIVE,819005,1
-0.9288802,1.1833581,-0.24490452,0.0030543262,-0.040698897,0.03283401,AGGRESSIVE,819006,1
0.16993344,0.762242,-1.1252632,0.014660766,-0.02603813,0.033444874,AGGRESSIVE,819006,1
0.6530907,-1.3877306,-0.45069313,0.050701816,0.028328875,0.056046885,AGGRESSIVE,819007,1
-0.47682357,-0.6164055,-0.35845566,0.0018325958,-0.093844175,0.055436023,AGGRESSIVE,819007,1
-0.23163927,0.5172365,-0.9954624,0.047647487,0.087582804,0.0804815,AGGRESSIVE,819008,1
0.048311114,0.27338833,-0.38556385,0.023823744,0.071700305,0.08659015,AGGRESSIVE,819008,1
-0.16682851,-0.56834245,0.44791603,-0.0030543262,0.053985216,0.04505131,AGGRESSIVE,819009,1
1.2749629,1.3084296,0.14286995,-0.015882496,0.061926465,-0.012370021,AGGRESSIVE,819010,1
0.9488416,0.23931617,0.20616055,-0.007330383,0.008781188,-0.10277808,AGGRESSIVE,819010,1
1.1782587,-0.13668986,-0.3609028,0.025045475,0.14928019,-0.12721269,AGGRESSIVE,819011,1
-0.9983144,0.8151301,-4.3429418,0.03176499,-0.00038179077,-0.11866058,AGGRESSIVE,819011,1
1.5796099,-0.4212503,-0.1752863,-0.052534413,0.02893974,-0.101556346,AGGRESSIVE,819012,1
1.028064,0.08217955,-0.9824228,-0.11056661,-0.13965906,-0.046578474,AGGRESSIVE,819012,1
-0.52536297,0.023317337,-0.123402596,0.0061086523,0.11629347,-0.02031127,AGGRESSIVE,819013,1
-0.061337948,-0.031157345,-0.5594559,0.009162978,0.06375906,-0.054519724,AGGRESSIVE,819013,1
-1.5263793,-1.24536,0.023827553,0.00061086525,0.21036673,0.03894266,AGGRESSIVE,819014,1
-0.040887594,-0.75438803,0.07017231,0.04520403,-0.120111376,0.012675454,AGGRESSIVE,819014,1
-0.49718213,-0.9314513,2.6542406,0.08979719,0.20792326,0.16539176,AGGRESSIVE,819015,1
-1.8854432,-1.0389255,0.11800289,0.09040806,-0.16042848,0.09208794,AGGRESSIVE,819015,1
-2.1407442,-0.07929325,-3.0064063,0.015271631,-0.26977336,0.04932737,AGGRESSIVE,819016,1
-2.2906175,-1.6155488,-1.0248919,0.02565634,0.010002919,0.11102476,AGGRESSIVE,819017,1
-2.5924153,-0.2284297,-1.0140924,0.08307768,-0.00038179077,0.0786489,AGGRESSIVE,819017,1
-3.178716,0.25869521,-0.5365162,0.11362094,-0.1109484,0.0346666,AGGRESSIVE,819018,1
-1.1258302,0.21217825,-0.04200363,0.012217305,0.11568261,0.10552697,AGGRESSIVE,819018,1
-0.8995898,0.06343505,-1.2571831,0.014049901,0.005726862,0.117744274,AGGRESSIVE,819019,1
-0.021832705,-0.7257838,1.3351202,0.009162978,0.025274549,0.08475755,AGGRESSIVE,819019,1
0.14557838,1.1396226,1.600152,0.11728613,0.0045051314,-0.07040222,AGGRESSIVE,819020,1
0.41136682,0.14364487,-0.47502327,0.06047566,-0.07185303,0.00045814895,AGGRESSIVE,819020,1
-0.03932315,-2.7280836,3.045969,-0.0036651916,-0.10606148,0.043218717,AGGRESSIVE,819021,1
-1.0271504,-1.9874259,1.0098095,-0.021380283,-0.23617578,0.030390546,AGGRESSIVE,819021,1
0.78540623,0.3563553,0.086961746,0.019547688,0.29222265,0.12385293,AGGRESSIVE,819022,1
-0.40510052,-2.494523,-0.23671341,0.03970624,0.0045051314,0.1049161,AGGRESSIVE,819023,1
0.031846166,0.79388046,0.62526226,-0.050701816,-0.2514474,0.13118331,AGGRESSIVE,819023,1
0.26665163,-0.14538229,1.5463552,-0.06414085,-0.0016035213,0.08353582,AGGRESSIVE,819024,1
0.9203849,-1.1915574,-1.3310995,0.002443461,0.016722437,0.010842858,AGGRESSIVE,819024,1
-0.13908637,-0.29896188,-0.038341522,-0.005497787,0.16455182,0.023060163,AGGRESSIVE,819025,1
2.6708164,-1.5467374,-0.61101913,-0.06658431,0.14194982,0.013897184,AGGRESSIVE,819025,1
0.00044691563,0.42452496,-1.0806427,0.06169739,0.09002627,0.02855795,AGGRESSIVE,819026,1
1.0462834,-1.9327908,0.5800953,0.105068825,0.0051159966,-0.03680463,AGGRESSIVE,819026,1
-0.04984045,-2.2802892,-1.1371202,0.04886922,0.022220224,-0.036193766,AGGRESSIVE,819027,1
1.1424426,-0.4442621,0.5359278,-0.0580322,0.0075594573,0.069485925,AGGRESSIVE,819027,1
1.2970436,0.35168278,1.961051,-0.051923547,-0.10056369,0.0047342055,AGGRESSIVE,819028,1
-0.48300183,-1.0240326,-0.63576317,-0.03848451,-0.19219348,-0.02397646,AGGRESSIVE,819028,1
0.79909,0.34773117,-0.11156559,-0.005497787,0.072922036,0.034055736,AGGRESSIVE,819029,1
1.4846977,0.22454488,-1.1650267,0.030543262,0.045433104,0.01817324,AGGRESSIVE,819030,1
0.92358303,-0.9599839,-0.276618,0.03176499,0.025885414,-0.030085113,AGGRESSIVE,819030,1
0.20993102,-1.4861299,-0.8609476,0.06963864,0.11018482,0.02367103,AGGRESSIVE,819031,1
0.45029378,-1.9356265,-0.29985237,0.013439035,0.019165898,-0.061239243,AGGRESSIVE,819031,1
0.49307132,-1.9352696,-0.1132555,-0.028099801,-0.0028252518,-0.04230242,AGGRESSIVE,819032,1
-0.078835964,-0.6174686,0.56222534,0.032375857,0.11262828,-0.0038179078,AGGRESSIVE,819032,1
-0.38192284,-2.9704652,1.7837029,-0.02443461,-0.16653714,-0.0025961774,AGGRESSIVE,819033,1
0.3970493,-2.008388,-1.0533009,0.084910266,0.27695104,0.11285736,AGGRESSIVE,819033,1
0.25251973,0.07053873,-1.7635036,0.089186326,-0.09628764,0.048716504,AGGRESSIVE,819034,1
-0.39492202,-0.3083685,2.1502638,-0.06414085,-0.3131448,-0.012370021,AGGRESSIVE,819034,1
1.2894516,0.61974436,1.1580782,0.09162979,0.065591656,-0.0013744468,AGGRESSIVE,819035,1
1.6734303,0.747247,2.2794256,0.03359759,0.10529789,0.021227567,AGGRESSIVE,819035,1
-0.04231119,-1.7347405,0.05086708,0.06841691,-0.1408808,-0.07040222,AGGRESSIVE,819036,1
1.2475479,-0.8044581,0.0065689087,-0.10934488,-0.19402607,-0.13332134,AGGRESSIVE,819037,1
1.8576652,-0.7360358,-0.52632904,-0.06414085,-0.09323331,-0.18891008,AGGRESSIVE,819037,1
3.6638012,-0.18345332,-3.2835717,-0.06536258,-0.052305337,0.057268616,AGGRESSIVE,819038,1
2.3871427,-0.825648,5.4968557,0.040317107,0.2598468,-0.26526824,AGGRESSIVE,819038,1
0.40452623,-0.40467373,3.2721071,-0.08002335,-0.10667235,-0.09911288,AGGRESSIVE,819039,1
0.47927403,-0.16223955,-1.4082661,-0.059864793,-0.015042556,-0.20723604,AGGRESSIVE,819039,1
2.403956,-0.020383954,-1.461833,0.029321533,0.03810272,-0.10216721,AGGRESSIVE,819040,1
1.7494936,-0.19559512,0.20617008,-0.09407325,-0.1427134,-0.20662516,AGGRESSIVE,819040,1
3.2297819,-0.94971305,-0.31031227,0.05009095,0.08697194,-0.1956296,AGGRESSIVE,819041,1
4.2163606,-0.20699215,0.32483578,-0.12339478,0.0045051314,-0.19868392,AGGRESSIVE,819041,1
2.4061532,-1.7507067,0.26240253,-0.04520403,0.12789991,-0.23900102,AGGRESSIVE,819042,1
1.7302549,-2.6228223,0.27448463,0.076358154,-0.026648996,-0.4644103,AGGRESSIVE,819042,1
-0.0070445538,-2.2017753,1.5596418,-0.0,0.23968825,-0.25977045,AGGRESSIVE,819043,1
2.3941886,-0.27812278,-0.7765055,-0.1459968,-0.00038179077,-0.2591596,AGGRESSIVE,819044,1
4.1817102,-1.0910995,-3.0380564,-0.18570304,-0.11217013,-0.16630806,AGGRESSIVE,819044,1
-1.0908573,0.25648177,-1.2936211,-0.07880162,-0.009544769,-0.07223482,AGGRESSIVE,819045,1
-1.3270576,-0.970286,1.5892353,0.07452556,0.4712062,-0.056352317,AGGRESSIVE,819045,1
1.031141,-2.8340065,3.2569895,-0.106901415,0.01366811,-0.18646662,AGGRESSIVE,819046,1
0.78707385,0.9269811,-0.07715511,-0.025045475,0.6453028,0.3052799,AGGRESSIVE,819046,1
-1.457096,-1.4052304,0.7262058,0.0012217305,0.06742425,0.07742717,AGGRESSIVE,819047,1
-1.4532583,-2.6825671,2.1610823,-0.105068825,-0.048640147,0.011453724,AGGRESSIVE,819047,1
-0.25438666,-1.2023486,-0.43999863,0.089186326,-0.048640147,-0.023365596,AGGRESSIVE,819048,1
-0.32708693,-1.5261147,-0.21551323,0.15088372,0.18104519,-0.019700404,AGGRESSIVE,819048,1
0.63015985,-1.9621811,0.49558258,-0.018325957,-0.017486017,-0.049632803,AGGRESSIVE,819049,1
-2.543435,-1.637259,0.240839,0.15149458,0.1437824,0.010842858,AGGRESSIVE,819050,1
-0.9739357,-1.7283537,0.80455875,0.07452556,0.087582804,0.01695151,AGGRESSIVE,819050,1
-0.82329786,0.7797854,0.23291874,0.035430185,-0.09628764,0.022449298,AGGRESSIVE,819051,1
-1.790633,1.0533278,-0.20276928,0.0580322,0.18471038,0.071318515,AGGRESSIVE,819051,1
-1.9107308,0.25210053,-0.3179102,0.035430185,0.0753655,0.059101213,AGGRESSIVE,819052,1
-0.29757953,2.271525,1.5402422,-0.08124508,-0.070631295,0.06582073,AGGRESSIVE,819052,1
-1.204947,-0.8290113,1.2173414,0.073303826,-0.012599096,0.04505131,AGGRESSIVE,819053,1
0.2805934,0.6174315,-0.86872005,0.061086524,0.031994067,-0.06856962,AGGRESSIVE,819053,1
0.46910667,0.07490146,-1.7757325,-0.03176499,0.017944166,-0.00015271631,AGGRESSIVE,819054,1
-0.7384671,-1.3880454,-1.0403891,0.043982297,0.12851077,0.087201014,AGGRESSIVE,819054,1
-0.022835732,-1.0174285,0.95730495,0.007941248,0.10529789,0.1947133,AGGRESSIVE,819055,1
-4.854163,-2.2235918,-0.46277046,0.040317107,-0.009544769,0.21120666,AGGRESSIVE,819055,1
-3.8489769,-0.4458856,1.0849419,0.0067195175,0.041157044,0.22708915,AGGRESSIVE,819056,1
-0.8238281,0.23358673,-0.112701416,-0.005497787,-0.044974953,0.21365012,AGGRESSIVE,819057,1
0.11363202,-0.018299341,-0.07823467,-0.01038471,-0.016264288,0.09514226,AGGRESSIVE,819057,1
0.23007137,-3.1275415,1.2628222,0.03726278,0.20303634,0.04444045,AGGRESSIVE,819058,1
0.06032759,-2.2684443,0.5250101,-0.04642576,-0.09934196,-0.028863383,AGGRESSIVE,819058,1
2.4951072,0.20685053,-0.008115768,0.05131268,-0.030314188,-0.03863723,AGGRESSIVE,819059,1
-0.6688722,-0.45904455,1.9875889,-0.08246681,-0.29970577,-0.029474247,AGGRESSIVE,819059,1
-0.29439506,-1.3095839,0.29345894,-0.13622294,-0.425544,-0.08506299,AGGRESSIVE,819060,1
1.7857258,-1.405952,-0.70132923,-0.080634214,-0.24228443,-0.08078693,AGGRESSIVE,819060,1
