AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class
-0.25123718,0.15988159,0.8721125,-0.015047648,0.009631308,-0.005843952,1
0.37343526,0.1697607,-0.21615505,0.010608693,-0.02946407,0.011260275,1
0.08860534,0.005356789,0.07081455,0.013663019,0.020016018,-0.013174336,1
0.07622721,-0.169631,-0.8807567,0.031378113,0.004133521,0.010649409,1
-0.16412556,0.09202671,0.01343292,-0.024821494,0.007187847,-0.022948181,1
-0.014629122,0.14477539,0.053103566,-0.011993322,-0.005640323,0.009427678,1
0.20696342,0.18230629,0.21533817,-0.028486684,0.011463904,-0.015006933,1
0.07500468,0.32800198,0.11562312,0.04542801,-0.03190753,0.012482002,1
0.07813772,0.0581789,-0.3094085,-0.013215051,0.003522656,-0.013785202,1
-0.1356269,0.38774204,0.5166107,-0.007717264,-0.002585997,-0.011341739,1
-0.029294774,0.08366871,0.035554707,-0.032151874,0.008409577,-0.012563471,1
-0.29889935,-0.11618042,0.65658706,-0.053532157,0.03345505,-0.006454818,1
0.2892989,0.05474758,-0.45170742,0.021604268,-0.007472918,-0.000346,1
-0.39062166,0.27401352,-0.74692136,0.013663019,0.003522656,-0.005843952,1
0.2314505,0.89070225,-1.6173383,0.039930224,-0.030685797,0.000265,1
0.16028233,0.6921778,-2.13384,0.09735156,0.005355252,-0.038219813,1
1.0309163,0.49339485,2.7647202,0.25251132,0.002911791,-0.096862875,1
-1.618887,-2.034927,-4.6328845,0.2671721,0.18067357,-0.069373935,1
1.2449332,1.8889799,3.857789,0.09002118,-0.07711156,-0.09380855,1
-2.3985949,-2.9788384,-11.900871,-0.14455108,0.124473974,0.001486428,1
-0.47449237,1.2006111,-5.016802,0.30504575,-0.13514376,0.062572956,1
0.17006022,-0.08724594,0.17960894,-0.36873862,-0.031296663,0.008816812,1
0.29150692,0.7087698,1.5976434,-0.15065973,-0.0850528,0.039970938,1
0.04233195,0.987854,-1.9704795,-0.24473298,-0.000753,0.000876,1
-0.2834151,1.1417065,-1.4027872,-0.14516194,0.025513805,0.002708159,1
-0.20914806,1.1849079,-0.9116402,-0.006495534,0.027346399,-0.027224237,1
-0.037207447,0.7524166,-0.5573296,0.1333926,0.022459477,-0.043106735,1
0.29582536,0.08942318,-0.043389022,0.1688228,0.013907365,-0.049215388,1
0.34442455,-0.14582062,-0.38746995,0.0949081,0.007798713,-0.036387216,1
0.221798,-0.23926353,-0.1388675,-0.010160725,-0.027020607,-0.013785202,1
0.1276587,-0.044527054,-0.07247198,-0.07430157,-0.020911954,0.012482002,1
