AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class
0.2743924,0.41208935,-0.5938205,0.04493932,-0.028995737,0.013235413,0
-0.34714407,0.13843346,-0.30408642,-0.004540765,0.026593,-0.01730785,0
0.3513098,-0.21946812,-0.1436375,0.022948172,-0.020443624,0.026063584,0
-0.15529579,0.012809753,-0.3924725,-0.0179798,-0.003339397,0.001018107,0
0.3577914,-0.059970856,-0.2689362,0.015617789,-0.01311324,0.002850704,0
-0.48698002,-0.102207184,-0.526445,0.040663265,-0.021665353,0.055385113,0
0.26930925,0.21737576,0.051570028,-0.047301333,0.015597426,0.008959357,0
-0.71121454,0.05545044,0.008027226,0.024780769,-0.05159775,0.034615695,0
-1.2575891,0.46254253,-2.0910277,-0.009427686,-0.002117666,-0.052738033,0
0.14558846,0.8726244,-0.91312546,0.035165478,0.001547525,0.031561367,0
0.34236294,0.1292839,-0.65509236,0.004622215,0.02292781,0.013846278,0
-0.22164309,0.28994846,0.21341537,0.013785193,0.005823582,0.0187332,0
-0.37329757,0.04878235,-0.7950702,0.008287406,0.01376483,-0.00814487,0
-0.038039565,0.034910202,0.64576054,-0.017368935,-0.016778432,-0.005090542,0
-0.74786,0.38982964,-0.12536535,-0.10289007,-0.029606603,0.006515894,0
-0.3822254,0.21222115,0.06281681,-0.015536339,0.001547525,-0.021583905,0
-0.6842508,0.09291458,1.8071232,-0.052188255,0.003380121,-0.03502294,0
-0.19555134,0.13705158,0.99907947,-0.0619621,-0.004561127,0.009570222,0
0.07365137,0.114640236,1.00226,-0.003319033,0.001547525,-0.009366602,0
-0.2010516,0.09450817,-1.1532307,0.019893846,0.016208291,-0.001425352,0
-0.33220452,0.024588585,-1.0194179,0.015617789,-0.002117666,0.004683301,0
-0.13137686,0.23108578,-1.0862615,0.01928298,0.009488774,-0.011199197,0
0.14813364,0.4556389,-0.8514929,-0.06318382,0.010099638,-0.020362174,0
0.23254997,-0.08322716,-0.4054577,-0.016147204,0.013153965,-0.019140445,0
0.57564926,-0.24225903,-0.868627,0.04616105,0.004601852,0.012624547,0
0.58247346,-0.036406517,-0.38395548,0.013174328,-0.021665353,0.03828089,0
-0.13001841,0.4123268,-0.15638593,0.045550186,-0.019221893,0.027285315,0
0.032239616,-0.18599415,-0.9279618,-0.003929899,0.008267043,-0.025249097,0
0.16208708,-0.11595154,-0.91179687,0.000957,0.010099638,-0.031968616,0
-0.16213351,0.3141203,0.49149173,0.04738278,-0.027774006,0.059050307,0
-0.015360355,0.31807232,0.32882455,0.001567888,0.007045313,-0.002036218,0
0.7361406,0.003022194,-0.0880816,0.016228653,0.009488774,-0.03624467,0
