AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class
-0.056944855,-0.41092205,0.5713561,0.027224228,0.041253768,-0.001425352,0
0.15978315,0.0630188,0.2902578,-0.0320297,0.014375695,-0.051516302,0
-1.0883393,-0.12303257,0.5436352,-0.10105747,0.003990986,0.02239839,0
-0.2917014,0.103349686,0.87101066,-0.10289007,-0.014945837,0.036448292,0
-0.5552952,0.56227875,1.0256588,-0.03997095,-0.014945837,0.024230987,0
0.08326105,0.20450974,0.8275386,0.047993645,0.030258192,-0.07167485,0
-0.5862049,0.112008095,-0.8161562,-0.010038552,0.002769256,-0.021583905,0
-0.7214833,0.27715492,-0.45637074,-0.02592105,-0.028384872,-0.016086118,0
-0.87854797,-0.027008057,0.68639123,0.019893846,-0.006393723,0.034615695,0
0.24453548,-0.2692175,0.5773463,0.05898922,0.014986561,-0.005701408,0
-0.40077612,-0.12375736,0.32810676,0.002789618,0.020484347,-0.010588331,0
0.30083543,-0.11181831,-0.62974584,0.011341732,-0.008837184,-0.043575056,0
1.1306922,-1.0447578,-0.058138907,-0.02836451,-0.028384872,-0.009977466,0
0.8743976,0.23769665,-0.65130293,-0.022866722,-0.007615454,0.012624547,0
0.8579997,0.079154015,-0.13518122,-0.049744792,-0.021665353,-0.016696984,0
0.3452109,0.0626421,-0.7826789,0.017450385,-0.000896,-0.018529579,0
-0.6220478,0.6085243,-0.1419991,-0.03997095,-0.010058914,-0.00814487,0
-0.93084997,0.6592436,-0.87977743,-0.032640565,-0.005782858,0.031561367,0
-0.8221125,1.0044012,-1.3037591,-0.037527487,0.010099638,-0.03807727,0
-0.4796639,1.245719,-1.5043514,-0.035084028,0.023538673,-0.03257948,0
-0.14065847,0.53896904,-1.9294097,0.11091277,-0.026552275,0.004072435,0
0.1899892,0.20562172,-1.2482997,0.058378354,-0.058317266,0.033393964,0
0.09090075,0.616498,0.2729197,0.092586815,-0.03754785,0.048665598,0
0.15554668,0.103019714,0.41883624,-0.013092878,0.0125431,-0.05579236,0
0.28205812,0.044438362,-0.49538347,-0.031418838,0.073629625,-0.1095485,0
1.8026865,0.3191986,-0.45250645,-0.053409982,0.019873483,-0.042353325,0
0.6489781,-0.42404938,0.33968088,-0.0863967,-0.052208617,0.07737626,0
-0.5706569,0.48524666,0.6162322,-0.04485787,0.010099638,-0.03624467,0
-0.4272259,0.4940462,1.2247903,-0.015536339,0.021706078,-0.049683705,0
0.096874125,0.36329746,-0.40834934,-0.061351236,0.025982136,-0.07106399,0
-0.055994563,-0.27901077,-0.33511576,-0.030197106,-0.059538998,0.055385113,0
0.45735303,-0.49240685,-0.2717793,-0.035084028,-0.046099965,0.09142617,0
0.28645298,-0.03975582,0.6240496,-0.041803546,-0.02349795,0.028507046,0
0.299902,0.86260605,0.47927698,0.10663671,-0.022276219,-0.012420926,0
