AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class
0.04221826,0.27529144,-0.56577724,0.06375397,-0.016025033,0.017368924,0
0.34790158,-0.0323658,-0.67778254,-0.032151874,0.026124671,-0.029056834,0
0.32560426,0.35024738,0.25534385,-0.024821494,-0.015414166,0.000265,0
-0.21149158,0.23708344,0.2747862,0.0509258,-0.020301089,0.005762484,0
-0.08594533,0.32613373,0.5116042,0.009386962,0.02490294,-0.015006933,0
0.3188209,0.22104454,-0.026283205,-0.004662938,-0.01113811,-0.025391642,0
-0.19502091,0.14694977,0.6943591,0.001445714,-0.005640323,-0.004011359,0
0.19818975,0.010146141,-0.026996285,0.00327831,0.01451823,-0.026613371,0
0.2542695,0.12963009,-0.27591947,-0.012604185,-0.022133686,0.005151622,0
-0.16535759,0.18206882,0.78099746,0.02893465,-0.004418593,0.001486428,0
0.017594114,0.096936226,-0.3432036,-0.042536583,0.007798713,-0.016228663,0
0.09629063,0.14237118,-0.3904292,-0.019934569,0.009631308,-0.02050472,0
-0.25686362,0.24957943,0.23580024,-0.019323703,0.00169006,-0.008287415,0
-0.1387522,0.12032509,0.11511749,-0.016880244,0.029178996,-0.028445968,0
0.0191935,0.25501347,-0.54349995,0.024658594,-0.02152282,0.011871137,0
-0.26000163,0.22330284,0.6882734,0.020993402,-0.000143,-0.008898281,0
0.42907852,0.15092468,-0.17173335,0.004500041,-0.006862054,-0.02172645,0
-0.342473,0.2519312,0.25271994,0.020382537,-0.024577145,0.011871137,0
-0.3956712,0.22740364,0.34737787,0.000835,0.032233324,-0.03211116,0
0.2296474,0.35887527,-0.13545206,0.005721771,-0.019079357,-0.006454818,0
-0.19478388,0.115454674,0.6361932,0.024658594,-0.003807727,-0.004011359,0
0.43904257,0.08956909,-0.37580457,0.005721771,0.000468,-0.01928299,0
-0.07488763,0.25910378,0.31298202,0.008165232,-0.017246764,0.006984215,0
0.19840808,-0.14422703,0.19785622,-0.002219477,0.012685634,-0.027835103,0
0.001833208,0.13940239,-0.68825066,-0.019934569,-0.020301089,0.011260275,0
-0.15302841,0.084228516,0.14617914,0.02893465,-0.002585997,0.003319025,0
-0.019256197,0.11635399,0.111602694,-0.002830342,0.00169006,-0.014396068,0
0.17921588,0.18915653,0.14847597,0.014273885,-0.016025033,0.018590655,0
-0.018309124,0.013417244,0.115284145,-0.005884669,0.026124671,-0.017450394,0
-0.055691786,0.21107006,-0.4004375,0.023436863,-0.014192437,0.010038544,0
-0.14938787,0.08547115,0.49547574,-0.05475389,0.023070343,-0.02050472,0
0.15928909,0.17011166,0.031352907,0.019771673,-0.022133686,0.008205947,0
0.053497046,0.034967422,0.079564184,0.006332636,0.004133521,-0.01928299,0
0.12877661,0.15584278,-0.68611175,-0.022378031,-0.019690223,-0.002789628,0
-0.19001521,0.19033909,0.73116064,-0.03031928,0.010242173,-0.008898281,0
0.36294645,0.07670879,-0.23053479,0.009997828,-0.01235984,-0.008898281,0
-0.14315584,-0.0287714,-0.3265013,-0.007106398,-0.009916379,-0.015006933,0
0.20336305,0.27165413,-0.2567483,-0.03031928,-0.009916379,-0.008898281,0
-0.08219591,0.15614223,0.46135285,0.011830424,-0.008083784,-0.003400493,0
0.052053288,0.08114624,-0.4643723,-0.008938995,0.008409577,-0.019893855,0
-0.13863602,0.31227684,0.4390021,-0.003441208,-0.010527245,-0.002789628,0
0.09981237,0.021544456,0.020320386,-0.019323703,0.000468,-0.009509146,0
0.119201265,0.066412926,-0.5342901,0.0490932,-0.020301089,0.001486428,0
-0.12878464,0.11526394,-0.02002585,-0.032151874,0.013907365,-0.022948181,0
0.058711857,0.26716232,0.5180944,-0.000387,-0.011748976,0.013092868,0
0.18944794,0.020503044,0.20353842,-0.019323703,0.006576982,-0.003400493,0
0.24814855,0.30353928,-0.4690379,0.04787147,-0.014192437,0.009427678,0
-0.0963786,0.204813,0.43140244,-0.046201777,0.008409577,-0.016228663,0
0.11219284,0.17138386,-0.061982363,0.009386962,-0.02152282,0.009427678,0
0.15042204,0.079042435,0.37391272,0.014884749,0.016350826,-0.021115584,0
0.29813072,0.42850018,-0.15800294,0.042373687,-0.004418593,0.007595081,0
-0.13595541,0.17399311,0.350539,-0.011382456,0.006576982,-0.007065684,0
-0.012808926,0.22571659,-0.10150176,0.008776098,-0.015414166,0.011871137,0
0.24428675,0.24987984,0.55165017,0.018549941,0.023070343,-0.014396068,0
0.23411606,0.4947853,-0.011241496,0.01732821,-0.001975131,0.006984215,0
-0.27492037,0.05384159,0.35613158,-0.034595337,0.020626884,-0.02050472,0
-0.04126782,0.17321777,-0.27577135,0.022215132,-0.011748976,0.011260275,0
0.31129634,0.5879612,0.23508751,-0.034595337,-0.016635899,0.005762484,0
-0.18308263,0.28438568,0.83356297,0.046038877,-0.014192437,0.007595081,0
0.15120749,0.22428417,-0.04193142,-0.013825917,-0.003196862,-0.017450394,0
-0.11416107,0.58785915,0.6986719,-0.015047648,-0.009916379,-0.014396068,0
-0.13972923,0.020529747,-0.3565894,-0.015047648,0.00169006,-0.016839528,0
0.07014525,0.4732113,0.91570747,-0.027264953,0.017572556,-0.015617799,0
0.24159282,0.12676334,-0.40648642,0.019771673,-0.009916379,0.005151622,0
-0.20836964,-0.21472359,-0.73283505,0.03382157,0.023681208,-0.02416991,0
0.2741957,0.31782722,-0.01531896,-0.007106398,-0.016635899,0.002708159,0
-0.31740183,0.02125454,0.34393993,-0.03276274,0.007798713,-0.02416991,0
0.2986346,0.20922089,0.12356034,0.008165232,-0.030685797,0.017368924,0
0.23692617,0.16932297,0.29927915,0.007554367,0.008409577,-0.007065684,0
0.122332096,-0.054599762,-0.90509045,0.048482336,-0.006862054,0.009427678,0
-0.13690044,0.11192989,0.3756916,-0.01749111,-0.000753,-0.015617799,0
-0.121688835,-0.003864288,-0.026541859,0.001445714,0.007798713,0.011260275,0
0.15943465,0.070863724,0.30872107,-0.027264953,-0.005640323,0.001486428,0
0.051265635,0.5083027,0.29455268,0.043595415,-0.022744551,0.004540756,0
0.15861924,0.101584435,-0.29191706,-0.004662938,0.004133521,0.002708159,0
-0.08983414,0.6353016,0.6075926,-0.00832813,-0.020301089,-0.016839528,0
0.027422398,0.24824142,-0.27784413,-0.015658513,-0.015414166,-0.015006933,0
0.107951835,-0.29440784,-0.8363817,-0.025432356,0.034065917,-0.025391642,0
0.3633172,0.3634405,0.21906692,0.004500041,-0.013581571,0.013092868,0
0.3200111,0.32779026,0.6176716,0.022825997,0.026735537,-0.011341739,0
-0.009407446,0.25663376,0.028091043,0.030767247,-0.004418593,0.010649409,0
0.20633157,-0.13858509,-0.5559156,-0.01077159,-0.005029458,-0.013174336,0
-0.05249781,0.6191149,0.3543719,-0.005273803,-0.016025033,-0.018061258,0
0.032332107,0.26779938,-0.33236456,-0.03154101,0.012074769,-0.002789628,0
-0.42632878,-0.026937485,0.15902099,-0.005273803,-0.028853204,0.006984215,0
-0.029721476,0.14712429,-0.14787409,0.008776098,-0.027631473,0.012482002,0
-0.028646402,0.0459404,-0.25648266,0.033210706,0.023070343,-0.016839528,0
0.1324699,-0.10757065,-0.95045197,-0.006495534,-0.019690223,-0.005843952,0
0.21785279,0.08661842,-0.36882168,-0.019323703,0.016350826,-0.027835103,0
-0.108947285,0.49035072,0.6161141,0.013663019,0.009020443,-0.004011359,0
-0.041821517,-0.021844864,-0.16984993,-0.018712837,0.003522656,-0.005843952,0
0.05886603,0.50506306,0.93397164,0.06253224,0.009631308,0.008205947,0
0.35654023,0.37036324,0.32453406,0.013663019,0.009020443,-0.002178762,0
-0.013568804,-0.14364147,-0.27973765,0.011830424,-0.007472918,-0.016839528,0
0.35726327,0.6458702,0.21738836,-0.01077159,-0.037405316,-0.004011359,0
-0.026258476,0.35547352,0.07467082,-0.032151874,0.027957264,-0.01928299,0
-0.3005293,0.11840725,-0.21916613,-0.008938995,-0.023966279,0.016147193,0
-0.2225212,-0.15364933,-0.17872664,-0.026654087,-0.028242338,0.009427678,0
0.07707943,0.55658054,0.42959228,0.041151956,-0.020911954,0.007595081,0
0.1621452,0.117396355,-0.73331094,-0.022378031,0.008409577,-0.007065684,0
-0.043921567,-0.28705788,-0.6117772,0.005721771,-0.011748976,-0.021115584,0
0.36571005,0.7064934,0.23180896,-0.01077159,-0.033740126,-0.000957,0
-0.034150846,0.44136238,-0.37349585,0.000224,-0.000143,-0.031500295,0
-0.27534854,0.28037453,-0.012106925,-0.002830342,-0.006862054,0.004540756,0
-0.21290801,-0.15700245,-0.5761492,-0.018712837,0.013907365,-0.017450394,0
-0.42591012,-0.16001892,0.41984144,0.021604268,-0.035572723,0.000876,0
-0.03524229,0.15150738,-0.09562719,0.022215132,-0.032518394,0.013703734,0
0.07518412,-0.14633465,-0.20031539,0.01610648,-0.001364267,-0.023559047,0
0.026951,-0.34963703,-1.2600914,-0.00832813,-0.03312926,-0.002178762,0
0.062218696,0.4030075,-0.060859054,-0.008938995,-0.005640323,-0.025391642,0
0.08610855,0.2062645,0.15506928,-0.007717264,0.00169006,-0.004622225,0
0.3913538,0.33218002,0.79714835,-0.03276274,-0.02152282,0.00637335,0
0.039880767,0.522213,0.20337957,0.04726061,-0.019079357,0.008205947,0
0.24831866,-0.02076435,-0.62365067,0.016717345,-0.006862054,0.00637335,0
-0.10716683,0.5523672,0.5974554,0.031378113,0.010853039,-0.022337316,0
0.10677607,0.43358612,-0.13606212,-0.008938995,-0.017857626,-0.013785202,0
-0.34258068,-0.028749466,-0.28275,-0.019934569,0.021848612,-0.027224237,0
-0.25283042,0.118891716,-0.19245484,0.000835,-0.000753,0.003929891,0
0.318214,0.23874283,0.75886655,-0.04436918,-0.003807727,0.001486428,0
-0.06306377,0.11195564,-0.69148433,0.05703445,0.005355252,0.009427678,0
0.2026086,-0.20754147,-0.58975244,-0.000998,0.003522656,0.007595081,0
-0.16352147,-0.17002678,-0.7761542,0.027102053,0.00169006,-0.022948181,0
0.07240385,0.4077778,-0.21121228,0.004500041,-0.022744551,0.004540756,0
-0.3227746,0.017644882,-0.39770737,-0.019323703,0.023681208,-0.029056834,0
0.16810587,0.339715,0.4151399,-0.00832813,-0.030685797,0.01920152,0
0.06970599,0.3167305,-0.26322958,-0.026043221,-0.011748976,0.005762484,0
-0.325018,-0.052375793,0.9152186,0.05214753,-0.000143,0.005762484,0
0.19259149,0.10604954,0.07583517,-0.019934569,0.000468,-0.012563471,0
-0.09810791,0.5422993,0.46167657,0.04054109,0.007798713,-0.02172645,0
0.112490356,0.35634136,-0.29034752,-0.005273803,-0.01113811,-0.016839528,0
0.14233108,-0.26788998,-0.6899655,-0.021767166,0.032233324,-0.026613371,0
0.36456472,0.3777542,0.17024338,0.013052154,-0.03190753,0.016147193,0
-0.16597193,-0.23176003,-0.5580802,-0.03276274,0.023070343,-0.008287415,0
0.00971169,-0.11720562,-1.0631391,0.05214753,0.002911791,0.008816812,0
0.07858663,0.36250496,0.294852,-0.005273803,-0.000143,-0.005843952,0
-0.24489538,0.14219093,0.15808412,0.000224,0.020626884,-0.011341739,0
-0.21702933,-0.27561092,-0.51932037,-0.022378031,0.025513805,-0.014396068,0
0.054683335,-0.22286606,-1.1842818,-0.015047648,-0.02518801,-0.002789628,0
-0.29600233,-0.031804085,-0.05512932,0.002667445,-0.042903103,0.01797979,0
-0.11318974,-0.36309052,-0.7868886,0.028323784,0.032844186,-0.01928299,0
0.18340778,-0.099552155,-0.64901286,0.001445714,-0.010527245,0.010038544,0
0.31028557,0.23456287,-0.114214,-0.011382456,-0.001364267,-0.015006933,0
-0.3313862,0.004992485,-0.14200073,-0.005273803,-0.012970706,-0.018672124,0
0.18860021,0.08085823,-0.27764443,-0.03276274,0.022459477,-0.007676549,0
0.25826722,0.3153124,0.1382843,-0.018101975,-0.002585997,-0.008287415,0
0.29419369,0.4152584,0.27029705,0.013663019,-0.03679445,0.013703734,0
-0.12884806,-0.13915348,-0.17862877,-0.016880244,-0.011748976,0.003929891,0
-0.05606793,0.19659615,-0.4436558,0.01732821,-0.00869465,0.010038544,0
0.29442763,-0.1417818,-0.47703174,0.001445714,-0.005029458,-0.014396068,0
-0.099212065,-0.3093338,-0.84871507,-0.002219477,-0.010527245,-0.01928299,0
0.22714347,0.015114784,-0.1821656,-0.001608612,-0.028242338,-0.015006933,0
-0.22774361,0.052438736,-0.051042438,-0.021767166,0.00169006,-0.013174336,0
-0.29361367,0.009293556,-0.06845179,0.007554367,-0.03984878,0.016758058,0
-0.027638972,-0.04249096,0.06828737,-0.011382456,-0.006251188,0.001486428,0
-0.01844488,0.07181263,-0.67474884,0.06375397,-0.001975131,0.008205947,0
0.19148149,-0.29893684,-0.5573631,-0.005884669,-0.007472918,-0.01928299,0
-0.18782938,-0.087753296,-0.51088345,-0.011382456,-0.01235984,-0.011341739,0
0.33186975,0.53930473,0.4294767,-0.008938995,-0.000143,-0.016839528,0
-0.058725454,0.3212633,-0.078256875,0.027102053,-0.028853204,0.003319025,0
0.0958084,0.16918087,0.06240043,0.009386962,-0.023966279,0.011260275,0
0.41062328,0.28017235,0.92271006,0.029545516,0.019405153,-0.021115584,0
0.026147716,0.08229828,-0.50443304,0.002667445,-0.017246764,0.003929891,0
0.16914721,-0.12610626,-0.70675814,-0.029708415,0.005355252,-0.02050472,0
-0.14296338,0.36134815,0.3802662,0.007554367,-0.005640323,0.010038544,0
-0.17356034,-0.09616852,-0.58863616,-0.035817068,-0.011748976,0.006984215,0
-0.27377793,0.29236603,0.71007645,0.03382157,-0.016025033,0.009427678,0
-0.083335444,0.29426003,-0.17599127,-0.004662938,-0.006862054,-0.010730878,0
-0.119431555,-0.18662262,-0.9517102,-0.012604185,-0.003196862,-0.019893855,0
0.28934506,0.09370518,-0.5151058,-0.005884669,-0.009916379,-0.015006933,0
-0.23601139,0.081386566,-0.05478826,-0.006495534,-0.009305514,-0.016228663,0
-0.25932813,0.077240944,-0.13467622,-0.00832813,0.004133521,-0.019893855,0
0.41552275,0.28633308,0.9596956,-0.030930143,-0.010527245,0.006984215,0
0.1974056,-0.087862015,-0.73358023,0.022215132,-0.014192437,0.009427678,0
0.22377399,0.31686878,0.1641458,0.006943502,-0.004418593,0.009427678,0
0.31438017,0.15272808,0.70832056,0.038097627,0.009631308,-0.022948181,0
0.2994238,0.0893631,-0.4387965,-0.00832813,-0.01235984,-0.014396068,0
0.1537763,0.25276184,-0.058820754,-0.025432356,0.018794287,-0.026002508,0
-0.13677637,0.49300194,0.65387285,-0.019934569,0.006576982,-0.013174336,0
0.02494783,0.11868954,0.095906824,-0.04559091,-0.003196862,0.000876,0
-0.35569692,0.055571556,0.23999578,0.05214753,0.000468,0.013092868,0
0.26189238,-0.051143646,-0.43114245,-0.003441208,-0.003196862,0.007595081,0
-0.22331426,0.04724121,-0.43792456,0.0509258,-0.000753,-0.029667698,0
0.30176675,0.19691181,0.3524238,0.008165232,0.007798713,-0.013785202,0
0.12433745,0.1349411,-0.41619813,0.053980123,-0.020301089,0.013092868,0
-0.08955139,0.29485512,0.82521045,0.046038877,-0.003196862,0.002097294,0
0.29342008,0.017505646,-0.33735257,0.03259984,-0.016635899,-0.00523309,0
0.28953037,0.06529522,-0.72740763,-0.009549861,-0.001364267,-0.030278563,0
0.4282704,0.037137985,-0.49701202,0.04542801,-0.005029458,0.000265,0
0.28040084,0.11792374,-0.04330784,0.056423586,-0.017857626,0.025921036,0
0.23803894,-0.19612312,-0.48067203,0.00327831,-0.010527245,-0.016228663,0
-0.06019362,0.034255028,0.81336224,-0.05169956,0.031011593,-0.03577635,0
0.084135205,-0.23006535,0.38662508,-0.013215051,0.032233324,-0.036387216,0
0.45408395,-0.181983,-0.37561592,-0.043758314,-0.000143,-0.00523309,0
-0.060924426,0.07863331,0.73313546,-0.028486684,-0.01113811,0.010038544,0
-0.15412338,0.17177582,0.9284743,-0.06819292,-0.000753,-0.013174336,0
0.2149572,0.120762825,-0.6287675,-0.037038796,0.004744386,-0.015006933,0
-0.3241874,0.34332657,0.1931616,0.037486766,-0.023355417,0.02225585,0
-0.03406798,0.20231438,-0.12662998,-0.0211563,0.018794287,-0.021115584,0
-0.05541312,0.57471275,-0.5656524,-0.0211563,-0.016635899,0.033251423,0
-0.3867916,0.31921864,0.14748639,-0.042536583,-0.044124834,0.06745988,0
-0.18854454,-0.22159863,0.23590216,-0.029708415,-0.000143,-0.069373935,0
-0.051699944,0.32098866,-0.10650933,-0.018712837,0.040785436,0.010038544,0
0.24524301,-0.026162148,0.16808337,0.067419164,-0.110709146,-0.053491443,0
0.54784346,-0.22137928,-0.018114299,-0.05597562,0.009020443,0.018590655,0
0.095533684,0.26207542,0.2416293,0.02526946,0.04872668,-0.055934906,0
0.08823739,0.16278458,-0.2299844,-0.09934705,0.11775446,0.003929891,0
0.8153952,-0.3695116,0.13577025,0.044817146,-0.06489425,-0.007065684,0
0.01859875,0.1624136,-0.16701782,0.02649119,-0.002585997,-0.022337316,0
-0.20766135,0.8512726,-0.18007818,-0.006495534,0.01451823,0.07723372,0
0.15564531,0.06367588,-0.057479113,-0.005273803,0.001079195,-0.03577635,0
-0.05786358,0.35733414,-0.14212203,0.030767247,-0.045346566,0.019812386,0
0.25806832,0.28882122,-0.023626208,0.014884749,-0.042292237,-0.002789628,0
0.4163159,-0.32545948,-0.6698312,-0.022988897,0.037731107,-0.049215388,0
-0.015491873,-0.110557556,0.048719376,0.04542801,-0.014192437,0.005762484,0
-1.0481185,0.6702328,0.25210628,0.071695216,0.012685634,-0.009509146,0
-0.80773443,0.1396513,0.4419232,0.003889175,0.00169006,-0.011341739,0
-0.320216,0.23470211,-0.13371602,0.008776098,0.003522656,-0.010120012,0
-0.35892376,0.1387682,0.55918884,-0.018712837,0.026124671,-0.028445968,0
-0.06443842,0.07448578,-0.31553778,0.015495615,0.00169006,-0.015006933,0
0.06511749,-0.023457527,0.39055932,-0.018712837,0.015129095,-0.011952605,0
0.18297918,0.077157974,-0.10921207,-0.025432356,-0.003807727,-0.013174336,0
-0.08161314,0.09823036,0.5453879,-0.042536583,0.009020443,-0.011952605,0
0.09309797,0.19772625,-0.08994421,-0.002219477,-0.01113811,0.013703734,0
-0.14985694,0.105026245,0.03739351,-0.0211563,0.011463904,-0.007676549,0
0.14068712,0.39004707,-0.24389085,0.04787147,-0.006862054,0.003929891,0
-0.15678105,0.2701254,0.23510584,-0.016269378,0.010853039,-0.01928299,0
0.1538067,0.24886036,-0.17302442,0.02526946,-0.010527245,0.007595081,0
-0.0768493,0.1144104,-0.081036985,0.024047729,0.005355252,-0.02172645,0
0.27209318,0.14681816,-0.23898304,-0.021767166,0.004744386,-0.01928299,0
-0.016348928,0.070139885,0.5271366,0.011830424,-0.005640323,-0.00523309,0
0.36685938,0.058940887,0.015249282,0.00205658,-0.016025033,0.004540756,0
-0.13046412,0.37432194,0.53121436,0.008165232,-0.006862054,-0.022948181,0
0.014842182,-0.01800251,-0.35908234,0.008776098,-0.020911954,0.008816812,0
0.12406433,-0.17971706,-0.56228757,-0.03398447,0.020016018,-0.013174336,0
-0.19909167,0.35398674,0.48355955,0.000224,-0.012970706,0.01797979,0
-0.2145752,0.06925964,0.2969643,-0.008938995,-0.000143,0.002097294,0
0.2069079,0.15088463,-0.26103127,-0.04070399,0.017572556,-0.009509146,0
0.3069862,0.02774334,-0.0890421,0.014273885,-0.03190753,0.010649409,0
-0.22570392,0.2491808,0.074349225,-0.050477833,0.021848612,-0.027224237,0
-0.18019423,0.18076229,-0.20528668,-0.047423508,0.019405153,-0.031500295,0
0.30980113,0.117183685,-0.4194359,0.022215132,-0.01113811,0.018590655,0
-0.36233723,0.20439911,0.06263563,0.007554367,0.00169006,-0.024780776,0
0.3130014,0.14973545,0.15076637,-0.027264953,-0.004418593,-0.008287415,0
0.32569003,0.20935154,-0.21561474,0.00327831,-0.019079357,0.009427678,0
-0.20052156,0.13981152,0.5426757,-0.005884669,0.000468,-0.008898281,0
0.13895065,0.24141979,-0.7100202,0.008776098,-0.007472918,-0.016839528,0
0.3456848,0.09662914,-0.35264263,0.024658594,-0.020911954,0.016147193,0
-0.3204818,0.24294472,0.16698518,-0.008938995,0.004744386,-0.026002508,0
0.2839983,0.16003609,-0.29916742,-0.007717264,-0.014192437,-0.00523309,0
-0.10487346,0.17216206,-0.35117698,0.057645317,-0.009916379,0.005151622,0
-0.17674364,0.21406078,0.35525548,-0.05597562,0.018794287,-0.025391642,0
0.28201663,0.27193737,-0.6648678,0.03565417,-0.011748976,-0.016228663,0
-0.030305266,0.2655859,0.120633036,0.034432437,-0.022744551,0.011871137,0
-0.12786125,0.08377075,0.21728331,-0.018712837,0.029178996,-0.028445968,0
0.3183999,0.08497429,-0.07503116,-0.00832813,-0.016635899,0.008205947,0
0.14568317,0.20947266,-0.34355927,0.037486766,-0.027020607,0.014925465,0
-0.16903906,0.24992275,0.90407693,-0.05475389,0.005355252,-0.018672124,0
0.25770944,0.13468456,-0.79070485,0.019771673,-0.017246764,-0.001567897,0
-0.2234677,0.2178402,0.43358892,0.004500041,-0.006251188,0.004540756,0
-0.2454691,0.21828938,0.35407865,-0.016880244,0.007798713,-0.027224237,0
0.26131052,0.004435539,-0.34246314,-0.014436782,-0.005640323,-0.007065684,0
-0.06949279,0.14333534,-0.30402046,0.03931936,-0.013581571,0.011260275,0
0.04104951,0.23131752,-0.43982834,-0.05597562,0.013907365,-0.01928299,0
0.40759605,0.1719923,-0.4367072,0.004500041,-0.004418593,-0.013785202,0
-0.37937883,0.26207924,0.42524847,0.019160807,-0.019690223,0.011260275,0
0.20275603,0.02989006,-0.22421253,-0.018712837,0.029178996,-0.027224237,0
0.3132437,0.22863483,-0.26342982,-0.000387,-0.024577145,0.009427678,0
-0.06060514,0.047883034,-0.1830822,0.0509258,-0.006251188,0.008816812,0
-0.0752458,0.17228508,0.021119595,-0.04436918,0.018183421,-0.026002508,0
0.2177955,0.17578602,0.007592708,0.017939076,-0.017857626,0.024088446,0
-0.22270781,0.16036415,-0.48352677,0.022825997,0.000468,-0.027224237,0
0.22621451,0.0863018,-0.20296565,-0.027875818,-0.003807727,-0.00523309,0
