AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class
2.8578491,0.43124962,-0.8325267,-0.031418838,0.11761192,-0.11810061,0
0.6287898,0.406044,0.44559157,-0.14748323,0.009488774,-0.012420926,0
0.92755,1.6888037,1.3834239,-0.065627284,-0.13589716,0.09570222,0
1.0351582,0.40404034,1.2838982,0.063876145,-0.056484673,0.11463905,0
-0.012076512,0.29861355,-1.9331939,-0.02836451,-0.07114544,0.12074769,0
0.44243807,0.29354954,-1.4880735,-0.011260281,-0.02105449,0.05721771,0
-1.8158007,0.112360954,-1.8571876,0.042495858,0.021095213,0.050498195,0
0.5743404,0.41363525,0.8138732,0.022337306,0.044308092,-0.011810061,0
1.4092904,-0.269989,1.4515353,0.061432682,-0.019832758,-0.018529579,0
0.86123544,0.13504219,0.838333,-0.021034125,-0.115127735,0.085317515,0
-0.22744887,0.4383936,0.68676734,0.07059566,-0.041213043,-0.009977466,0
-0.078434065,-0.03100872,-0.49777418,-0.008816821,0.042475495,-0.019140445,0
-0.22977966,-0.08635616,-0.91101974,-0.02836451,-0.013724105,0.007737625,0
-0.2205781,0.037276268,0.10109568,-0.062572956,0.011932234,-0.02097304,0
-0.08220395,0.8978863,1.8433359,-0.1285464,-0.008837184,-0.01975131,0
-0.2637699,0.7675991,0.9032684,0.15428421,0.038810305,-0.03807727,0
-0.31003803,0.07645416,1.0465482,0.14573209,0.06507751,-0.055181496,0
-0.13804507,-0.19186687,-0.39439124,0.096252,-0.000285,-0.039298996,0
0.4833856,-0.5144844,0.3463067,-0.018590666,-0.06625852,0.024230987,0
-0.6680179,-0.4428997,-0.3457751,-0.014925473,-0.02349795,0.053552523,0
0.557322,0.05656433,0.30198243,-0.053409982,0.019262617,-0.005701408,0
-1.957368,-0.03560829,-0.70042205,-0.101668335,-0.006393723,0.04255695,0
-1.6116222,0.9984703,0.5894629,-0.003319033,0.04980588,-0.039298996,0
0.54556906,0.9708252,2.548544,0.23003149,0.024149539,-0.10282898,0
-0.74545306,0.5782623,-1.6669796,0.15184075,-0.03999131,0.048054732,0
-1.1642369,-0.26197433,-1.33149,0.1139671,0.06141232,-0.05029457,0
0.41337124,0.38979244,1.7798277,-0.03630576,0.027203865,0.012013681,0
0.48215693,-0.49769497,-0.7629624,0.057767488,-0.019221893,0.010791954,0
1.2901231,-1.0964403,0.18496114,-0.028975375,0.002158391,-0.04907284,0
-0.63405603,0.22624779,0.24627222,-0.026531912,-0.03632612,0.012624547,0
-1.6018142,0.36993027,0.4950842,-0.061351236,-0.07053457,0.07248934,0
-0.76291186,1.0151415,-1.0080931,-0.105944395,-0.029606603,0.050498195,0
-0.47868428,0.7099018,0.18580872,0.043106724,0.04858415,-0.030136019,0
-1.0473948,0.45343208,-0.7614304,0.007065675,0.029647326,0.045000404,0
-0.80206984,0.3058777,0.1428408,0.047993645,0.11883365,-0.12848532,0
1.7895821,-0.75930595,-0.4713646,0.039441533,0.08951212,-0.082670435,0
1.1114584,-1.0844173,0.062980175,-0.02958624,-0.004561127,0.033393964,0
1.298376,0.7507229,1.3287055,-0.038138352,0.002769256,0.07065675,0
0.82532096,0.45877838,0.29501343,0.008287406,0.013153965,0.01628974,0
1.0558219,-0.9685087,0.21262544,-0.15359189,-0.011280645,0.051719926,0
-1.2933775,-0.53192806,1.1209382,-0.057075176,-0.047321696,0.16900605,0
0.033136547,-0.25606918,-0.11863285,-0.08700757,0.06019059,-0.0234165,0
-2.649074,-0.54442215,1.1479385,-0.12427035,0.15915075,-0.11810061,0
1.2485884,-0.20317364,-0.84717536,-0.1884112,0.09806424,-0.03135775,0
-0.56090164,0.20724201,0.875292,-0.13587679,0.08034914,-0.03257948,0
1.1688112,1.1743393,-1.3429625,-0.13893111,0.08890126,-0.039909862,0
-0.0626207,1.5333261,-2.2092545,0.2825659,0.11822279,-0.12848532,0
-1.1260068,1.7407179,0.33894902,0.37725002,0.07851654,-0.12176581,0
-0.1711553,0.71986866,0.64059806,0.28073332,-0.010669779,0.045000404,0
2.6966143,-0.64233303,1.1145172,0.102971524,0.03697771,-0.025859963,0
2.665461,-0.5392933,-0.52756643,0.13534738,-0.06931284,0.098145686,0
-0.30488604,0.88418484,-2.0961058,0.16344719,-0.0577064,0.007737625,0
-0.39954877,0.1960907,0.03509909,0.046771914,0.09378818,-0.047240246,0
-0.5013403,1.2002916,-2.8199928,0.13534738,0.05774713,-0.052738033,0
1.4219298,0.2805786,-0.60532767,0.082812965,0.004601852,0.005905032,0
1.0398273,-0.07274532,0.24441987,0.071206525,-0.010058914,-0.010588331,0
-0.28424746,-1.246171,1.0518413,0.1438995,0.024149539,-0.10405071,0
-0.07839054,-0.53259563,-0.25291035,0.19154698,0.049195014,-0.09916379,0
0.44057548,-1.3556871,0.2053554,0.14267777,0.004601852,-0.046018515,0
-0.1018772,-1.621645,1.1714135,-0.049744792,-0.022887085,0.06699155,0
1.174263,-0.33168602,0.5409996,-0.16580918,0.07485136,0.030950509,0
1.1121941,-1.0113544,1.6444442,0.015006924,0.114557594,-0.059457548,0
0.41843617,0.44291115,1.7999924,-0.16519833,0.10600548,-0.113213696,0
-1.272712,0.2750578,0.1590528,-0.14809409,0.112725,-0.09794206,0
-0.8736147,0.3585205,0.07576367,-0.12304862,0.11639019,-0.09794206,0
-1.7827541,-0.17206669,2.350116,-0.0479122,0.14204654,-0.08938995,0
-1.1895266,-1.035778,2.4433866,-0.112053044,0.112725,-0.058846686,0
0.3133169,-0.6884432,1.8378276,-0.077233724,0.08890126,-0.059457548,0
0.8063515,-0.16586399,1.0785233,-0.049133927,-0.02105449,0.005294167,0
-1.1547561,0.020087242,0.64441323,-0.07479026,-0.004561127,0.040113486,0
0.0900608,-1.3114939,-1.5535984,-0.042414412,-0.08519534,0.13601932,0
0.9397145,0.6899481,0.97391427,-0.049133927,-0.107797354,0.08165232,0
-1.2706597,-0.32141495,-1.039633,-0.057075176,-0.061371595,0.041946083,0
-0.2989306,0.5907612,0.20185325,-0.000265,0.04858415,-0.107715905,0
1.2931772,0.6124735,0.5764134,-0.02958624,0.102951154,-0.15291993,0
0.59749156,0.25815582,-0.07717268,-0.093116224,0.052249342,-0.09000081,0
0.37887627,0.4603262,-0.3683625,-0.11144218,0.02903646,-0.057624955,0
-0.79158646,0.36790466,0.69490856,-0.032640565,0.015597426,-0.052738033,0
-0.59700966,0.23917484,0.3107763,-0.06440555,0.03514511,-0.069842264,0
0.837849,0.18401146,0.48232466,-0.055853445,0.024760405,-0.09672033,0
-0.65663147,-0.4243021,1.4136508,0.012563462,-0.021665353,-0.022805637,0
-0.42357436,0.017253876,1.2010783,0.12923872,-0.06503679,0.09936742,0
0.42099896,-0.16504955,0.3674094,0.029056825,0.01132137,0.09936742,0
2.293841,0.51078606,0.03347701,-0.04363614,0.002769256,-0.0234165,0
-0.72536534,0.78372574,1.1046897,-0.08089892,-0.050986886,-0.04296419,0
-1.917695,-0.20616531,0.49271804,-0.06440555,-0.016167566,-0.024638232,0
-0.4215908,-0.5941677,-0.10653174,0.024169903,0.02537127,-0.005090542,0
0.61621726,0.046871185,-0.49443012,0.007676541,-0.002117666,0.043778673,0
0.05384937,0.7295618,0.9692659,0.020504711,-0.032660928,0.020565797,0
-0.32959202,0.42764091,0.3822984,-0.050355658,0.016819157,-0.027692558,0
0.2527397,0.14308167,-0.14109951,-0.021034125,0.002769256,-0.024027366,0
0.3245809,0.121661186,-0.13812691,-0.000265,-0.030217469,0.024841852,0
-0.15907091,0.82835674,-1.3896816,-0.022255857,-0.013724105,0.024230987,0
-0.7164172,0.16783905,-0.5426956,0.062043548,0.046751555,-0.051516302,0
0.30447045,0.0232687,-1.1868042,0.013785193,-0.017389297,0.024230987,0
-0.39591366,0.6469307,0.7046301,-0.062572956,-0.038158715,0.043778673,0
-0.4835285,0.41676426,1.7087393,-0.010038552,-0.008226318,-0.006312273,0
-0.4301213,0.1862421,1.196521,-0.05646431,0.027203865,-0.022194771,0
0.022469014,0.23886013,-0.7243729,0.024780769,-0.027774006,0.012013681,0
0.3465654,0.38401794,-0.6371134,0.06876307,-0.031439196,0.034615695,0
-0.7245599,0.5150852,0.9586928,-0.010038552,0.006434447,-0.016086118,0
-0.6123311,0.3097725,0.5526196,0.021115575,0.021706078,-0.049683705,0
0.5799427,-0.271183,-0.33619946,0.011341732,-0.04182391,0.04255695,0
-0.06410161,0.02908516,-0.09364891,0.026613362,-0.029606603,0.028507046,0
-0.43602002,0.3042736,0.24701804,-0.03997095,0.022316944,-0.017918713,0
-0.115505606,-0.01657486,-0.055207193,-0.065627284,0.029647326,-0.0234165,0
0.5867241,-0.051558495,-0.8658476,0.022948172,-0.03632612,0.02239839,0
-0.39306352,0.36653614,0.5487422,0.031500284,-0.028995737,0.04561127,0
0.021015584,0.27708626,0.19784462,-0.013703742,0.02537127,-0.033190347,0
0.44557026,0.20188999,-0.3436758,0.013785193,-0.024108816,-0.002647083,0
-0.23538491,0.28197193,-0.20507044,0.02844596,-0.022887085,0.019954931,0
-0.23996583,0.34007645,0.703919,0.030278556,-0.019221893,-0.003257949,0
-0.1225684,0.033086777,-0.57996464,-0.025310185,0.014986561,-0.009977466,0
-0.042422235,0.017282486,-0.9026521,0.014396058,0.003380121,-0.012420926,0
0.13723347,0.12654781,0.18490094,-0.000876,-0.011280645,-0.002036218,0
0.24934918,0.33977413,0.27924103,0.011341732,-0.018000163,-0.015475253,0
0.34639615,0.20289421,-0.40469992,-0.009427686,-0.00944805,-0.009977466,0
0.23436987,0.19891357,-0.36039805,0.024780769,-0.018611027,0.013235413,0
-0.1269491,0.34763718,-0.17302287,0.034554612,-0.01311324,0.018122334,0
-0.37985975,0.4011755,0.71454793,0.014396058,-0.010669779,0.010791954,0
-0.010354519,0.074668884,-0.7892057,-0.027142778,0.023538673,-0.036855537,0
0.29067108,0.001355171,-0.80581164,0.02966769,-0.000285,-0.01730785,0
0.3912357,0.10862064,-0.16209638,0.002178754,-0.032050062,0.037059158,0
-0.26737404,0.3230667,0.8861884,0.04127413,-0.02471968,0.013846278,0
-0.22675972,0.24245834,1.3154149,-0.07601199,0.030258192,-0.01730785,0
0.25328356,-0.10136986,-0.9802593,0.011952598,-0.034493525,0.037059158,0
-0.44008917,0.43519783,0.97579354,0.014396058,-0.027774006,0.048054732,0
-0.21296471,0.33230782,-0.023711741,0.01928298,-0.014334971,0.010181088,0
